"id","user.id","created_at","text","hashtags","user_mentions"
808295327300288500,223659976,"Mon Dec 12 12:59:58 +0000 2016","Here's some 'real news' you can cover. \nWht abt ""white on white"" #rapeculture \n@FoxNews @CNN @CNBC @ABC @CBS \nhttps://t.co/43NWUJNP6I","rapeculture","FoxNews, CNN, CNBC, ABC, CBS"
808290354348707800,1175733408,"Mon Dec 12 12:40:12 +0000 2016","If you have a mother, sister,  or daughter, this should disturb you.\n#rapeculture ruins lives.\nDon't elect judges who support it...","rapeculture",""
808290351966552000,1175733408,"Mon Dec 12 12:40:11 +0000 2016","If you have a mother, sister,  or daughter, this should disturb you.\n#rapeculture ruins lives.\nDon't elect judges … https://t.co/amNY0lhLBR","rapeculture",""
808278026894987300,1041379578,"Mon Dec 12 11:51:13 +0000 2016","RT @TheSafestSpace: @TheSafestSpace Context means nothing. #rapeculture https://t.co/TjDIfTxD7I","rapeculture","TheSafestSpace, TheSafestSpace"
808268980976652300,2445175118,"Mon Dec 12 11:15:16 +0000 2016","This's insane acts by #Koreans.\nThey will trample National flag of other nation. It's clearly #racism.\n#rapeculture https://t.co/TwoMhMAmW3","Koreans, racism, rapeculture",""
808265932862869500,347956531,"Mon Dec 12 11:03:09 +0000 2016","RT @BeaLeydier: It's always a nice reminder. Stop #rapeculture. https://t.co/z756atktVL","rapeculture","BeaLeydier"
808264147523797000,1709852622,"Mon Dec 12 10:56:04 +0000 2016","RT @Yolothuglife69: Dad's white friend asked me if #rapeculture exists. When I said ""yes"" he just laughs and says: ""lol I need my safespace…","rapeculture","Yolothuglife69"
808261571709440000,772351870719393800,"Mon Dec 12 10:45:50 +0000 2016","According to those screenshots I posted, this flies against his stats! Maybe #rapeculture is a real thing, huh? https://t.co/xR2qSyAChs","rapeculture",""
808261198072451100,887465203,"Mon Dec 12 10:44:21 +0000 2016","En äldre vit man som försvarar en vit misstänkt sexualbrottsling. What`s new?  #rapeculture  #MVAW https://t.co/TDsZU6YlO9","rapeculture, MVAW",""
808252605474422800,73835251,"Mon Dec 12 10:10:12 +0000 2016","#Television Showrunners Are Fighting Back Against Using #Rape As a \nExploitative Plot Point https://t.co/fkN2xHpEi4 #RapeCulture","Television, Rape, RapeCulture",""
808247913981747200,2937631838,"Mon Dec 12 09:51:33 +0000 2016","Exactly #rapeculture https://t.co/yitZzLL9NI","rapeculture",""
808223710788227100,236268614,"Mon Dec 12 08:15:23 +0000 2016","RT @NYSHN: How about we urge people address the intense/ongoing environments of #rapeculture that are pervasive in society/grow #consentcul…","rapeculture","NYSHN"
808223403643727900,2210830382,"Mon Dec 12 08:14:10 +0000 2016","RT @NYSHN: How about we urge people address the intense/ongoing environments of #rapeculture that are pervasive in society/grow #consentcul…","rapeculture","NYSHN"
808222691027259400,935892506,"Mon Dec 12 08:11:20 +0000 2016","RT @EvrydayFeminism: We wish this didn't feel so familiar. https://t.co/bbKHO6bVeC #rapeculture #sexualassault #consent #Trump #lockerroomt…","rapeculture, sexualassault, consent, Trump","EvrydayFeminism"
808221648306532400,712985976226885600,"Mon Dec 12 08:07:11 +0000 2016","RT @bethrwrites: Welp no longer a #CaseyAffleck fan! He sexually harassed two women on his set 😡#RapeCulture #Misogyny #SexualHarassment #N…","CaseyAffleck, RapeCulture, Misogyny, SexualHarassment","bethrwrites"
808219963617968100,787140131786371100,"Mon Dec 12 08:00:29 +0000 2016","#bing news search for #brockturner yields only 19 articles. How is this possible? @bing #rapeculture","bing, brockturner, rapeculture","bing"
808216382399742000,317975293,"Mon Dec 12 07:46:16 +0000 2016","RT @PeeteySDee: #RapeCulture: Maria Ladenburger murder - Afghan migrant may killed Carolin Gruber | World | News | Daily Express - https://…","RapeCulture","PeeteySDee"
808215719921991700,2912176528,"Mon Dec 12 07:43:38 +0000 2016","RT @TheMercedezXXX: Wait, why are the same group of people trying to normalize one type of #RapeCulture while condemning another?\n\n#PizzaGa…","RapeCulture","TheMercedezXXX"
808215313175216100,1186808365,"Mon Dec 12 07:42:01 +0000 2016","@BristolComSense #RapeCulture: Maria Ladenburger murder - Afghan migrant may killed  Carolin Gruber -  https://t.co/aeb24xkFMD  …  #Freiburg","RapeCulture, Freiburg","BristolComSense"
808215234729177100,1186808365,"Mon Dec 12 07:41:42 +0000 2016","@_denk_mal_ #RapeCulture: Maria Ladenburger murder - Afghan migrant may killed  Carolin Gruber -  https://t.co/aeb24xkFMD  …  #Freiburg","RapeCulture, Freiburg","_denk_mal_"
808215185144115200,1186808365,"Mon Dec 12 07:41:30 +0000 2016","@Ironwand   #RapeCulture: Maria Ladenburger murder - Afghan migrant may killed Carolin Gruber - https://t.co/aeb24xkFMD …  #Freiburg","RapeCulture, Freiburg","Ironwand"
808215019527827500,1186808365,"Mon Dec 12 07:40:51 +0000 2016","RT @PeeteySDee: #RapeCulture: Maria Ladenburger murder - Afghan migrant may killed Carolin Gruber | World | News | Daily Express - https://…","RapeCulture","PeeteySDee"
808209610528215000,52849144,"Mon Dec 12 07:19:21 +0000 2016","RT @EvrydayFeminism: We wish this didn't feel so familiar. https://t.co/bbKHO6bVeC #rapeculture #sexualassault #consent #Trump #lockerroomt…","rapeculture, sexualassault, consent, Trump","EvrydayFeminism"
808203566976565200,2857959281,"Mon Dec 12 06:55:20 +0000 2016","#RapeCulture #ToxicMasculinity #MalePrivilege #SexualAssault #QuestionMadness #WomenMatter https://t.co/1fLtOnwax6","RapeCulture, ToxicMasculinity, MalePrivilege, SexualAssault, QuestionMadness, WomenMatter",""
808201086435725300,2857959281,"Mon Dec 12 06:45:29 +0000 2016","#RapeCulture #ToxicMasculinity #MalePrivilege #SexualAssault #QuestionMadness #WomenMatter #womenshealth… https://t.co/DSbAwFsH7w","RapeCulture, ToxicMasculinity, MalePrivilege, SexualAssault, QuestionMadness, WomenMatter, womenshealth",""
808193677126500400,302064912,"Mon Dec 12 06:16:02 +0000 2016","Another cause of rape (or silent acceptance of it) is the election of a president who thinks it's ok to grab a woma… https://t.co/8nuohgIln5","",""
808191714032816100,357948884,"Mon Dec 12 06:08:14 +0000 2016","I still can't get over that less than half of voters said this is the better choice for our country. #RapeCulture… https://t.co/wCe1xqRj7N","RapeCulture",""
808191712241848300,755984,"Mon Dec 12 06:08:14 +0000 2016","Porn May Have Forgiven James Deen, But His Accusers Are Still Suffering https://t.co/0BcT0e1oej #rapeculture","rapeculture",""
808191360440340500,1233127801,"Mon Dec 12 06:06:50 +0000 2016","Welp no longer a #CaseyAffleck fan! He sexually harassed two women on his set 😡#RapeCulture #Misogyny #SexualHarassment #NateParker","CaseyAffleck, RapeCulture, Misogyny, SexualHarassment, NateParker",""
808189043208921100,727057936627822600,"Mon Dec 12 05:57:37 +0000 2016","He tells you exactly what will happen if you try to leave.\nThere isn't any ""just leave"" about it. \nThat's #RapeCulture \nDon't blame us.","RapeCulture",""
808185059765264400,2495513642,"Mon Dec 12 05:41:48 +0000 2016","RT @Yolothuglife69: Dad's white friend asked me if #rapeculture exists. When I said ""yes"" he just laughs and says: ""lol I need my safespace…","rapeculture","Yolothuglife69"
808178760294035500,512793913,"Mon Dec 12 05:16:46 +0000 2016","Stop #victimblaming and hold rapists responsible for their actions. #RapeCulture https://t.co/YXClvlsk27","victimblaming, RapeCulture",""
808176271632937000,27282113,"Mon Dec 12 05:06:53 +0000 2016","130 advocacy leaders urge @WholeFoods CEO to disavow accused rapist friend. NYTimes: ""She was 14 going on 35""… https://t.co/bbid9ODX9k","","WholeFoods"
808175555673788400,16415234,"Mon Dec 12 05:04:02 +0000 2016","Where everyone loses is how #rapeculture enthusiasts miss the lit alchemy of truly consensual sex","rapeculture",""
808174410452652000,21489321,"Mon Dec 12 04:59:29 +0000 2016","RT @EvrydayFeminism: We wish this didn't feel so familiar. https://t.co/bbKHO6bVeC #rapeculture #sexualassault #consent #Trump #lockerroomt…","rapeculture, sexualassault, consent, Trump","EvrydayFeminism"
808168710666125300,144940652,"Mon Dec 12 04:36:50 +0000 2016","@ETCanada casey affleck sexual harassment @NateParker #toxicmasculinity #rapeculture  #whiteprivilege #malefragility @BenAffleck","toxicmasculinity, rapeculture, whiteprivilege, malefragility","ETCanada, NateParker, BenAffleck"
808168240677404700,3163148070,"Mon Dec 12 04:34:58 +0000 2016","#VAW #endviolenceagainstwomen #endVAW #NoMore #RapeCulture https://t.co/ubjRw12tbu","VAW, endviolenceagainstwomen, endVAW, NoMore, RapeCulture",""
