"id","user.id","created_at","text","hashtags","user_mentions"
806911932741480400,14666643,"Thu Dec 08 17:22:51 +0000 2016","Check out ""#WhyIStayed"" by Olivia Thai - https://t.co/BbtogwBYzU","WhyIStayed",""
806876241454366700,747420988518760400,"Thu Dec 08 15:01:01 +0000 2016","#forgive yourself! #maybehedoesnthityou #thatsnotlove #narcissisticabuse #lovedoesnthurt #whyistayed #whyileft https://t.co/2frlsQrhbL","forgive, maybehedoesnthityou, thatsnotlove, narcissisticabuse, lovedoesnthurt, whyistayed, whyileft",""
806680120115068900,3135836191,"Thu Dec 08 02:01:42 +0000 2016","#WhyIStayed I don't know 😥😥😥","WhyIStayed",""
806658440928051200,3063979257,"Thu Dec 08 00:35:33 +0000 2016","RT @sierashady: #WhyIStayed - When i left i lost my job, and my house, all in 1week. I'd rather take the beating #domesticviolence @CARE @N…","WhyIStayed, domesticviolence","sierashady, CARE"
806653754183401500,99001237,"Thu Dec 08 00:16:56 +0000 2016","Having dated a giy for 2 years, I wish I knew these earlier. #WhyIStayed #notallabusecanbeseen\n\nhttps://t.co/nB2CVSuDEn","WhyIStayed, notallabusecanbeseen",""
806649186531864600,2533454539,"Wed Dec 07 23:58:47 +0000 2016","#WhyIStayed #WhyILeft #domesticabuse #AbuseIsNotLove #VictimsOfAbuse #EmotionalAbuse #PhysicalAbuse https://t.co/laFyk81Kle","WhyIStayed, WhyILeft, domesticabuse, AbuseIsNotLove, VictimsOfAbuse, EmotionalAbuse, PhysicalAbuse",""
806643103100768300,1850326417,"Wed Dec 07 23:34:37 +0000 2016","RT @sierashady: #WhyIStayed - When i left i lost my job, and my house, all in 1week. I'd rather take the beating #domesticviolence @CARE @N…","WhyIStayed, domesticviolence","sierashady, CARE"
806610585760698400,94617195,"Wed Dec 07 21:25:24 +0000 2016","“Give Her Wings” Giving Hope to Marginalized Mamas https://t.co/IeHaRm20l8 via @Marie_Notcheva @giveherwings #giveherwings #WhyIstayed","giveherwings, WhyIstayed","Marie_Notcheva, giveherwings"
806610398791290900,768618227303940100,"Wed Dec 07 21:24:39 +0000 2016","RT @MaybeHit: #whyistayed because I was hoping it was a phase, and he would change... But he didn't.","whyistayed","MaybeHit"
806556068344168400,747420988518760400,"Wed Dec 07 17:48:46 +0000 2016","The  #narcissist ruined #christmas &amp; everything else https://t.co/pOniBU9KX4 #maybehedoesnthityou #lovedoesnthurt #thatsnotlove #whyistayed","narcissist, christmas, maybehedoesnthityou, lovedoesnthurt, thatsnotlove, whyistayed",""
806555518118592500,747420988518760400,"Wed Dec 07 17:46:35 +0000 2016","RT @RadicalBodyLove: ""I am telling you now because the violence needs to stop."" #WhyIStayed #TheBarriersWeFace https://t.co/F2Hj2UQNAp http…","WhyIStayed, TheBarriersWeFace","RadicalBodyLove"
806555412736704500,747420988518760400,"Wed Dec 07 17:46:10 +0000 2016","RT @jlinabary: Help improve advocacy around intimate partner violence. Share your thoughts &amp; experiences w/ #WhyIStayed @NCADV @NSVRC @NOMO…","WhyIStayed","jlinabary, NCADV, NSVRC"
806550363385958400,1491372912,"Wed Dec 07 17:26:06 +0000 2016","69: #WhyIStayed https://t.co/GrdazcEHgr #WWMPOD, #Podcast","WhyIStayed, WWMPOD, Podcast",""
806532409990778900,800763508207910900,"Wed Dec 07 16:14:45 +0000 2016","RT @DivANarcBlog: #whyistayed #emotionalabuse #narcissisticabuse #leaving https://t.co/zH9aCnCtxz","whyistayed, emotionalabuse, narcissisticabuse, leaving","DivANarcBlog"
806384428062769200,152634392,"Wed Dec 07 06:26:44 +0000 2016","RT @MariaLiaCalvo: #WhyIStayed http://t.co/YdjiDd5eeN","WhyIStayed","MariaLiaCalvo"
806360539618312200,106602507,"Wed Dec 07 04:51:48 +0000 2016","RT @IWRAW_AP: #woman #migrant #worker tells us she was #pregnant #unemployed with #NoOne #WhyIStayed #HumanRights #whatstheplan @dfat","woman, migrant, worker, pregnant, unemployed, NoOne, WhyIStayed, HumanRights, whatstheplan","IWRAW_AP, dfat"
806347225261445100,486234331,"Wed Dec 07 03:58:54 +0000 2016","#woman #migrant #worker tells us she was #pregnant #unemployed with #NoOne #WhyIStayed #HumanRights #whatstheplan @dfat","woman, migrant, worker, pregnant, unemployed, NoOne, WhyIStayed, HumanRights, whatstheplan","dfat"
